,label,landmark,x,y,z
0,1,1,21.892042610144102,-13.180393059905798,-2.890201554225191
1,1,2,27.115644857042323,-14.39136285745786,-12.02247164100919
2,1,3,28.370990465592843,-14.832179419553643,-6.610048913393113
3,1,4,18.321988678980727,-15.707378338925047,-10.503193070631848
4,1,5,22.947074292981522,-14.609224306287732,-8.679595495413782
5,1,9,23.65034843567123,-11.627549871918111,-4.8556247061578865
6,1,11,26.92626823404218,-12.282924244219217,-8.590428272692598
7,1,12,18.374921881503962,-12.358247517853838,-8.162668847086536
8,1,13,20.864891342497465,-13.295084292511977,-12.678036462241796
9,2,1,14.111132791336162,-9.660073657253031,4.554065733720834
10,2,2,20.363027344783777,-11.80721604741035,-4.344893451828426
11,2,3,20.34510075627944,-12.005953898329794,2.3929024656039988
12,2,4,10.89630380277348,-13.426349901488594,-2.7360669389304273
13,2,5,15.255436569531156,-11.710490526587433,-1.3970375416583702
14,2,9,15.331647893127629,-8.72670283223443,2.952672899588044
15,2,10,18.981290623777426,-9.011553424863996,0.03253609711740174
16,2,11,19.372629415151284,-10.36321896498196,-3.568973556687051
17,2,12,10.306781582480642,-9.70723386173501,-0.061401052465997336
18,2,13,13.572747137634039,-10.602089486289177,-5.201928632097605
19,3,1,6.078694519316097,-9.537951662037521,9.17240300581055
20,3,2,13.13968314728007,-10.189471475635305,7.0797547432701045
21,3,3,11.173769334943167,-9.868065293818935,10.35292466374584
22,3,4,7.8348215319830095,-11.482127389779581,2.941786032326103
23,3,5,8.529266510796656,-9.851012263191873,5.60739382779902
24,3,7,9.154538090178447,-7.345228598751903,7.9641469988227644
25,3,12,5.79839319388252,-10.435457688160456,5.491384229802852
26,3,13,8.631520750238183,-9.986041137614237,3.229539074923013
27,4,1,4.1856760252275995,-6.202386555647931,17.77551564935306
28,4,2,7.847542174671161,-8.145305672520426,11.959508609214058
29,4,3,8.558808613209765,-7.978406894141053,17.386291135089962
30,4,4,2.201911506371353,-9.500747045815938,12.455491284572629
31,4,5,4.096045997243623,-7.435974113622383,13.528754219555259
32,4,7,5.74233837257964,-4.388361129174529,15.36935705228552
33,4,8,3.09044700436303,-8.043696869705625,11.82915710365843
34,5,1,0.8001105068910417,-4.7120063552339575,24.524214655423314
35,5,2,5.53872966678417,-5.007952967275832,18.89844475737594
36,5,3,5.704159497065673,-6.4127527664220825,24.32152523364627
37,5,4,0.6603916806325671,-7.402890304921113,20.289203223179296
38,5,6,2.849034452079329,-2.0417767108064955,22.865392929719516
39,6,1,-1.1278497159008114,-0.8754710580018781,23.783012379345696
40,6,2,3.440272103475117,-4.32532336822373,25.781164069449442
41,6,3,-0.5016546607893522,-4.600600838960497,26.569498047633807
42,6,4,-0.018335347015816433,-6.570544895091342,22.220595057539168
43,6,6,1.4835635411616603,-1.370088385401755,25.139300651113896
44,7,1,-8.553022398284135,0.2178557051952412,23.29799773966785
45,7,2,-4.191425009469811,-1.5965021040570564,26.124374448357276
46,7,3,-8.330717202742225,-3.488171201277988,26.53316682729007
