,label,landmark,x,y,z
0,1,1,23.526477099525387,-14.96724304914421,-2.9520668611647927
1,1,2,28.470685011770247,-12.791517992250277,-11.739064235038512
2,1,3,28.169210224551552,-14.501230671637266,-5.702062919951724
3,1,4,19.91397307291361,-16.459123726787176,-10.668421894334761
4,1,5,23.269036952625708,-14.200355490115536,-8.998365046911509
5,1,9,23.143662764536025,-14.051116277996028,-4.533783564693398
6,1,11,27.138087331127537,-11.868943531616404,-8.068112616854403
7,1,12,19.73853874206543,-14.442428588867188,-6.567653179168701
8,1,13,21.221172332763672,-13.226186752319336,-11.599993705749512
9,2,1,18.342307890008904,-15.775667567756079,6.648331162539209
10,2,2,22.361099401073474,-14.583364051707882,-2.472659552909905
11,2,3,23.538829016762488,-17.061720359578796,3.634854483658477
12,2,4,14.422541264125595,-18.785357054072445,-1.2685724447916935
13,2,5,17.89248154111584,-15.434812425631609,0.5946533874429887
14,2,9,19.076726840574334,-14.804666180200645,5.6790028918375235
15,2,10,21.266966209413386,-13.67000027533019,1.5784489311142262
16,2,11,21.956745855225304,-13.548681872150638,0.1778121487915707
17,2,12,14.160795471167635,-15.283626820958716,2.9834855663937705
18,2,13,16.622656446141647,-14.407227498940038,-2.6332243332323886
19,3,1,11.91958196136258,-14.730171485505227,16.817524582221964
20,3,2,17.251738450565625,-14.472421088342697,7.492189833804653
21,3,3,17.39683889818256,-15.512696120187424,13.880231343002258
22,3,4,9.054134519873973,-17.291561370007333,8.628183854601613
23,3,5,13.207854989437244,-14.543554299215058,10.87545042986301
24,3,7,15.78905953081473,-13.525821433368911,11.565131544748915
25,3,12,8.864797086507233,-14.292096032860213,12.325277151612395
26,3,13,11.67336809551598,-14.033886556974121,7.251386967596722
27,4,1,6.8489038697512745,-14.020969907197909,21.45742795052364
28,4,2,9.76321792602539,-15.059473991394043,15.25517463684082
29,4,3,11.136414858158208,-15.43326783156121,19.714397498020244
30,4,4,3.8406149385846926,-16.356850093177354,16.2128547873871
31,4,5,6.3188242621182305,-14.432282704293243,17.27214247867262
32,4,7,8.466769374026272,-12.54113971826539,18.771836678873758
33,4,8,4.451677406247685,-15.003692966643214,16.44082810717666
34,5,1,1.5698934823909985,-10.963805882632036,25.947105221638527
35,5,2,5.473578453063965,-12.115982055664062,20.21947479248047
36,5,3,5.277692593183768,-13.127672225807272,25.45834052944676
37,5,4,0.7448479943843866,-15.167388919564022,20.68234270515145
38,5,6,3.8037286329988027,-9.649623391772291,23.103112316730304
39,6,1,-4.714186627087438,-7.228175702492899,23.290586801157275
40,6,2,1.4194366931915283,-9.034982681274414,23.19284439086914
41,6,3,-1.886047412856368,-10.436312016715268,25.891699919857206
42,6,4,-3.4275107554899975,-13.033068939823004,21.57777155457068
43,6,6,-1.3437197263853942,-7.4241447740788145,23.479649373331473
44,7,1,-9.621190071105957,-6.517614364624023,25.08338737487793
45,7,2,-4.214162826538086,-7.394628524780273,24.543621063232422
46,7,3,-7.639528533530129,-9.090290141894158,27.056646590689123
47,7,4,-7.604128474239359,-10.798189753701505,22.494568875761797
48,7,6,-6.7222288050861865,-6.904068212033688,25.30992295533592
49,8,1,-9.452579597294408,-6.253308965352294,24.60398937691562
50,8,2,-14.901275634765625,-5.793106555938721,23.79506492614746
51,8,3,-12.847038413861972,-8.404161363658135,26.695877101619473
52,8,4,-12.333576088351839,-10.431652035199388,21.713131320411705
53,8,6,-12.133166984700662,-5.983037162555753,25.079865752671438
54,9,1,-13.872374534606934,-5.127309799194336,22.555883407592773
55,9,2,-19.506765447750848,-4.758291756465568,19.511264983463676
56,9,3,-17.967257648740947,-7.736255611567814,23.809556202673516
57,9,4,-16.526280228134127,-10.000760451013837,18.996542407445094
58,9,6,-16.42817526245138,-4.13961139435049,21.700701508522997
59,10,1,-20.021714936056643,-4.451463005653241,19.62848959218143
60,10,2,-22.86372894254903,-5.352560281938472,14.051421188875624
61,10,3,-24.756998188764797,-6.694404896237052,19.155676315808822
62,10,4,-19.996388040555,-9.34531764259631,15.868060925406594
63,10,6,-21.674634283907785,-4.054536434565939,17.950271707677985
