,label,landmark,x,y,z
0,1,1,-28.41751480102539,-14.859098434448242,-11.120048522949219
1,1,2,-28.63390464280051,-15.985378696063858,-20.938190479019603
2,1,3,-31.546792469709473,-13.2801067859112,-17.53118972108189
3,1,4,-23.039193484593966,-17.456646718410457,-16.4679207321247
4,1,5,-27.436472088692042,-15.79885216082548,-16.36179039647128
5,1,9,-31.643602491316972,-16.129162041857306,-13.867838424868504
6,1,11,-31.024421416094768,-16.556017414842497,-18.3957747016663
7,1,12,-25.406770625919247,-17.865267431712834,-13.936449205285932
8,1,13,-24.553675365399588,-18.428056089238225,-17.667886492315866
9,2,1,-27.19645860017924,-12.16634733766602,-2.0838050265746597
10,2,2,-28.227158525787544,-15.071507350708051,-10.979413991523485
11,2,3,-30.809786352411876,-12.539083279747107,-7.518811121170647
12,2,4,-20.98790627189542,-14.029052204453853,-7.960712159890257
13,2,5,-25.761,-13.718,-6.8881
14,2,9,-29.257646612305372,-13.887094205969685,-3.3148994849444415
15,2,11,-29.740605871599836,-15.756188841311541,-7.768559111192651
16,2,12,-22.533342361450195,-15.703119277954102,-5.660080432891846
17,2,13,-22.58757304293315,-16.344741978490816,-9.616821195486304
18,3,1,-24.774362564086914,-8.470733642578125,7.969398021697998
19,3,2,-26.337667331337425,-12.801820454510995,-0.9818809763540122
20,3,3,-28.333091871273517,-8.52266827645947,2.9163011563857677
21,3,4,-18.565585322904337,-9.999942147070318,-0.1662246168140598
22,3,5,-23.993364629209772,-10.363145643903264,2.6479657597717
23,3,7,-27.588154334071046,-12.31977951505959,2.7388131754764
24,3,8,-20.358844108906293,-12.37223032447236,3.8482637242779
25,4,1,-21.347003936767578,-5.929159641265869,13.641646385192871
26,4,2,-24.227088978880165,-9.04076431254543,8.074192689637384
27,4,3,-25.224938990490557,-6.159420423400959,10.861246121884333
28,4,4,-17.38776866268033,-7.357034296980084,7.563766878078338
29,4,5,-20.956168897928645,-8.377287279941967,10.111461418497013
30,4,7,-23.33191680908203,-9.205204963684082,12.236414909362793
31,4,8,-18.05095863342285,-9.245471954345703,8.914728164672852
32,5,1,-16.805416107177734,-3.6817173957824707,19.701492309570312
33,5,2,-20.69126038689221,-6.6735117765856335,14.541471355531206
34,5,3,-21.385622807105108,-3.0373192623777596,17.142907539626222
35,5,4,-16.273342941468822,-4.38330271246294,14.278209841229975
36,5,6,-17.919452667236328,-6.0555949211120605,19.091197967529297
37,6,1,-11.482492446899414,-2.0282986164093018,24.20315933227539
38,6,2,-16.72466701634571,-4.077427343972265,20.31937671466669
39,6,3,-15.14492416381836,-0.6846553683280945,22.273956298828125
40,6,4,-13.236263275146484,-1.5652378797531128,18.751617431640625
41,6,6,-13.99195172771915,-4.3927947919482255,23.03449851769542
42,7,1,-2.485322952270508,-1.3318369388580322,26.690710067749023
43,7,2,-10.997511930779686,-2.8376732689069377,25.055112155465938
44,7,3,-7.068747299974679,1.3600081738552086,26.106273471555898
45,7,4,-6.891176700592041,-0.06318598240613937,22.453487396240234
46,7,6,-6.419534312586572,-3.6142331954957694,26.778639853953763
47,8,1,-2.436120417457264,-2.0491091629718365,26.74005540481745
48,8,2,5.886063432895129,-1.6283236636085134,24.755136400322648
49,8,3,1.9582996457480362,2.24896016728302,26.268343864028655
50,8,4,1.3067391031849924,0.8900332306386759,21.664652837738778
51,8,6,2.0524735419631535,-2.777038402943354,27.485429547945397
52,9,1,6.38934850692749,-1.8220956325531006,24.713321685791016
53,9,2,11.109990199983923,-2.3033389431596083,21.56459835176062
54,9,3,9.347182662249638,0.8348803200490534,23.49546976449166
55,9,4,7.755816459655762,-0.6531088352203369,20.396564483642578
56,9,6,8.93985366821289,-2.941641092300415,24.27099609375
57,10,1,11.407920837402344,-2.067888021469116,20.99814796447754
58,10,2,16.624044222400954,-3.9439060894088,15.829218143633558
59,10,3,16.270998001098633,-0.9410200715065002,19.23070526123047
60,10,4,11.384831617491015,-2.591094467885114,15.188519380702932
61,10,6,14.699623107910156,-5.377359390258789,20.37638282775879
62,11,1,16.497127532958984,-3.8555328845977783,15.551315307617188
63,11,2,19.384407870115396,-6.7628007611983225,10.167041135038316
64,11,3,20.065635681152344,-3.602097511291504,13.409575462341309
65,11,4,12.843249320983887,-6.386344909667969,9.293176651000977
66,11,5,16.447941069017002,-5.746073506825797,11.446101461176928
67,11,7,18.590819130957666,-6.927761160562125,14.3453954847402
68,11,8,13.285722596193764,-7.711570110550478,11.0323107682715
69,12,1,21.388713836669922,-6.890882968902588,10.304439544677734
70,12,2,23.559954927861853,-10.439421082216743,2.3203909392680777
71,12,3,24.450233045997933,-6.947553573194452,5.290169139945095
72,12,4,14.575477779223947,-9.444189196471521,2.3563016161098798
73,12,5,19.711761790909375,-9.436096024269062,5.207786255689311
74,12,7,23.433912920977313,-10.877010402181194,5.387684076575766
75,12,8,16.26797150042436,-10.791300967969626,6.727868840603053
76,13,1,24.085897423741045,-8.92542677446965,1.1526898027644608
77,13,2,26.301900795760226,-12.960312219465909,-7.482712927554372
78,13,3,27.933749098340055,-8.864165811001511,-3.995850097902522
79,13,4,18.410046992197774,-12.76300121640526,-6.036087903732134
80,13,5,23.34039693468464,-12.284849595912412,-3.8862110676489245
81,13,9,26.51925277709961,-11.410846710205078,0.04089982807636261
82,13,11,27.21209144592285,-13.940555572509766,-4.405966758728027
83,13,12,20.33411283891926,-14.030870853489517,-2.2771315977402025
84,13,13,21.23693084716797,-15.246359825134277,-5.723816394805908
85,14,1,26.209545135498047,-12.57622241973877,-7.8825297355651855
86,14,2,28.61983985395425,-14.683355466071312,-16.142692655193557
87,14,3,29.680993960340253,-11.528881077514484,-12.104472855117328
88,14,4,20.974323272705078,-16.353675842285156,-13.864377975463867
89,14,5,25.48050885619001,-14.899668500915231,-12.791851717687814
90,14,9,29.065643310546875,-14.170547485351562,-9.900276184082031
91,14,11,29.355294500826638,-15.162505261080412,-14.067204288267426
92,14,12,22.79243310705271,-16.968498071882266,-11.039810284062327
93,14,13,24.21405601501465,-17.446239471435547,-14.950803756713867
